,title,year,runtime_minutes,genres,average_rating,domestic_gross,foreign_gross,total_gross,genre_1,genre_2,genre_3
2701,The Perfect Match,2016,96.0,"Comedy,Romance",4.9,9700000.0,745000.0,10445000.0,Comedy,Romance,
1036,The Perks of Being a Wallflower,2012,103.0,Drama,8.0,17700000.0,15600000.0,33300000.0,Drama,,
1665,The Pervert's Guide to Ideology,2012,136.0,Documentary,7.6,68000.0,0.0,68000.0,Documentary,,
2737,The Phone,2015,115.0,"Action,Mystery,Thriller",6.6,40500.0,0.0,40500.0,Action,Mystery,Thriller
606,The Pirates! Band of Misfits,2012,88.0,"Adventure,Animation,Comedy",6.7,31100000.0,92000000.0,123100000.0,Adventure,Animation,Comedy
1290,The Place Beyond the Pines,2012,140.0,"Crime,Drama,Thriller",7.3,21400000.0,14100000.0,35500000.0,Crime,Drama,Thriller
1595,The Players,2012,109.0,Comedy,5.3,10900.0,24600000.0,24610900.0,Comedy,,
22,The Possession,2012,92.0,"Horror,Mystery,Thriller",5.9,49100000.0,36300000.0,85400000.0,Horror,Mystery,Thriller
2854,The Possession of Hannah Grace,2018,86.0,"Horror,Mystery,Thriller",5.2,14800000.0,28200000.0,43000000.0,Horror,Mystery,Thriller
2913,The Post,2017,116.0,"Biography,Drama,History",7.2,81900000.0,97900000.0,179800000.0,Biography,Drama,History
2501,The President,2014,119.0,Drama,7.3,7600.0,0.0,7600.0,Drama,,
2738,The Priests,2015,103.0,"Mystery,Thriller",6.4,185000.0,0.0,185000.0,Mystery,Thriller,
885,The Princess of Montpensier,2010,139.0,"Action,Drama,History",6.4,352000.0,6400000.0,6752000.0,Action,Drama,History
2941,The Prison,2017,125.0,"Action,Crime",6.6,207000.0,0.0,207000.0,Action,Crime,
1424,The Protector 2,2013,104.0,Action,5.3,2500.0,3300000.0,3302500.0,Action,,
1697,The Purge,2013,85.0,"Horror,Thriller",5.7,64500000.0,24900000.0,89400000.0,Horror,Thriller,
2169,The Purge: Anarchy,2014,103.0,"Action,Horror,Sci-Fi",6.5,72000000.0,40000000.0,112000000.0,Action,Horror,Sci-Fi
2527,The Purge: Election Year,2016,108.0,"Action,Horror,Sci-Fi",6.0,79200000.0,39400000.0,118600000.0,Action,Horror,Sci-Fi
1859,The Pyramid,2014,89.0,"Action,Adventure,Horror",4.6,2800000.0,14100000.0,16900000.0,Action,Adventure,Horror
1858,The Pyramid,2013,90.0,Horror,3.9,2800000.0,14100000.0,16900000.0,Horror,,
2936,The Quake,2018,106.0,"Action,Drama,Thriller",6.2,6200.0,0.0,6200.0,Action,Drama,Thriller
1644,The Queen of Versailles,2012,100.0,Documentary,7.1,2400000.0,0.0,2400000.0,Documentary,,
231,The Quiet Ones,2010,105.0,"Drama,Horror,Thriller",5.8,8500000.0,9300000.0,17800000.0,Drama,Horror,Thriller
232,The Quiet Ones,2014,98.0,"Horror,Mystery,Thriller",5.1,8500000.0,9300000.0,17800000.0,Horror,Mystery,Thriller
488,The Rabbi's Cat,2011,100.0,"Animation,Comedy,Fantasy",7.2,23400.0,3700000.0,3723400.0,Animation,Comedy,Fantasy
1766,The Raid 2,2014,150.0,"Action,Crime,Thriller",8.0,2600000.0,0.0,2600000.0,Action,Crime,Thriller
1397,The Raid: Redemption,2011,101.0,"Action,Thriller",7.6,4099999.0,0.0,4099999.0,Action,Thriller,
1568,The Railway Man,2013,116.0,"Biography,Drama,Romance",7.1,4400000.0,17900000.0,22300000.0,Biography,Drama,Romance
708,The Raven,2012,110.0,"Crime,Mystery,Thriller",6.4,16000000.0,13600000.0,29600000.0,Crime,Mystery,Thriller
2388,The Red Turtle,2016,80.0,"Animation,Fantasy",7.5,922000.0,5700000.0,6622000.0,Animation,Fantasy,
1553,The Reluctant Fundamentalist,2012,130.0,"Drama,Thriller",6.9,553000.0,0.0,553000.0,Drama,Thriller,
2070,The Remaining,2014,88.0,"Drama,Horror,Mystery",4.3,1200000.0,0.0,1200000.0,Drama,Horror,Mystery
1043,The Revenant,2015,156.0,"Action,Adventure,Biography",8.0,183600000.0,349300000.0,532900000.0,Action,Adventure,Biography
1044,The Revenant,2012,80.0,Horror,6.0,183600000.0,349300000.0,532900000.0,Horror,,
2903,The Rider,2017,104.0,"Drama,Western",7.5,2400000.0,0.0,2400000.0,Drama,Western,
2073,The Riot Club,2014,107.0,"Drama,Thriller",6.0,7700.0,2100000.0,2107700.0,Drama,Thriller,
268,The Rite,2011,114.0,"Drama,Horror,Mystery",6.0,33000000.0,63000000.0,96000000.0,Drama,Horror,Mystery
476,The Robber,2010,90.0,"Biography,Crime,Drama",6.8,83500.0,125000.0,208500.0,Biography,Crime,Drama
561,The Romantics,2010,95.0,"Comedy,Drama,Romance",5.1,107000.0,17300.0,124300.0,Comedy,Drama,Romance
2140,The Rooftop,2013,120.0,"Action,Comedy,Drama",5.9,85800.0,0.0,85800.0,Action,Comedy,Drama
385,The Roommate,2011,91.0,"Drama,Thriller",4.9,37300000.0,3200000.0,40500000.0,Drama,Thriller,
1844,The Rover,2014,103.0,"Action,Crime,Drama",6.4,1100000.0,2100000.0,3200000.0,Action,Crime,Drama
9,The Rum Diary,2011,119.0,"Comedy,Drama",6.2,13100000.0,10800000.0,23900000.0,Comedy,Drama,
173,The Runaways,2019,108.0,Adventure,9.2,3600000.0,1100000.0,4700000.0,Adventure,,
172,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,3600000.0,1100000.0,4700000.0,Biography,Drama,Music
1241,The Salesman,2011,107.0,Drama,7.0,2400000.0,0.0,2400000.0,Drama,,
1242,The Salesman,2016,124.0,"Drama,Thriller",7.8,2400000.0,0.0,2400000.0,Drama,Thriller,
1283,The Salt of Life,2011,90.0,"Comedy,Romance",6.3,317000.0,1200000.0,1517000.0,Comedy,Romance,
2391,The Salt of the Earth,2014,110.0,"Biography,Documentary,History",8.4,1300000.0,0.0,1300000.0,Biography,Documentary,History
2075,The Salvation,2014,92.0,"Drama,Western",6.7,44900.0,0.0,44900.0,Drama,Western,
1063,The Sapphires,2012,103.0,"Biography,Comedy,Drama",7.0,2500000.0,18000000.0,20500000.0,Biography,Comedy,Drama
2319,The Sea of Trees,2015,110.0,"Drama,Fantasy,Mystery",6.0,20400.0,0.0,20400.0,Drama,Fantasy,Mystery
1999,The Second Best Exotic Marigold Hotel,2015,122.0,"Comedy,Drama",6.6,33100000.0,52900000.0,86000000.0,Comedy,Drama,
2430,The Second Mother,2015,112.0,"Comedy,Drama",7.8,377000.0,0.0,377000.0,Comedy,Drama,
2067,The Secret Life of Pets,2016,87.0,"Adventure,Animation,Comedy",6.5,368400000.0,507100000.0,875500000.0,Adventure,Animation,Comedy
4,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",7.3,58200000.0,129900000.0,188100000.0,Adventure,Comedy,Drama
818,The Secret World of Arrietty,2010,94.0,"Adventure,Animation,Family",7.6,19200000.0,126400000.0,145600000.0,Adventure,Animation,Family
1801,The Selfish Giant,2013,91.0,Drama,7.3,12200.0,0.0,12200.0,Drama,,
2694,The Sense of an Ending,2017,108.0,"Drama,Mystery",6.3,1300000.0,0.0,1300000.0,Drama,Mystery,
1374,The Sessions,2012,95.0,"Biography,Comedy,Drama",7.2,6000000.0,3100000.0,9100000.0,Biography,Comedy,Drama
2124,The Shack,2017,132.0,"Drama,Fantasy",6.3,57400000.0,39600000.0,97000000.0,Drama,Fantasy,
2516,The Shallows,2016,86.0,"Drama,Horror,Thriller",6.3,55100000.0,64000000.0,119100000.0,Drama,Horror,Thriller
2824,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy",7.3,63900000.0,131400000.0,195300000.0,Adventure,Drama,Fantasy
495,The Silence,2015,91.0,Drama,7.3,100000.0,132000.0,232000.0,Drama,,
494,The Silence,2010,118.0,"Crime,Drama,Thriller",7.0,100000.0,132000.0,232000.0,Crime,Drama,Thriller
496,The Silence,2019,90.0,"Horror,Thriller",5.2,100000.0,132000.0,232000.0,Horror,Thriller,
2723,The Sisters Brothers,2018,122.0,"Adventure,Comedy,Crime",7.0,3100000.0,10000000.0,13100000.0,Adventure,Comedy,Crime
499,The Sitter,2011,81.0,Comedy,5.7,30400000.0,4500000.0,34900000.0,Comedy,,
500,The Sitter,2017,97.0,Horror,4.0,30400000.0,4500000.0,34900000.0,Horror,,
824,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",6.8,5300000.0,0.0,5300000.0,Comedy,Drama,Romance
289,The Skin I Live In,2011,120.0,"Drama,Horror,Thriller",7.6,3200000.0,27700000.0,30900000.0,Drama,Horror,Thriller
47,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,142600000.0,421100000.0,563700000.0,Adventure,Animation,Comedy
1539,The Smurfs 2,2013,105.0,"Adventure,Animation,Comedy",5.4,71000000.0,276500000.0,347500000.0,Adventure,Animation,Comedy
1231,The Snitch Cartel,2011,102.0,"Action,Crime,Drama",6.5,0.0,2100000.0,2100000.0,Action,Crime,Drama
1210,The Snowman,2017,119.0,"Crime,Drama,Mystery",5.1,6700000.0,36400000.0,43100000.0,Crime,Drama,Mystery
405,The Social Network,2010,120.0,"Biography,Drama",7.7,97000000.0,128000000.0,225000000.0,Biography,Drama,
2846,The Son of Bigfoot,2017,92.0,"Adventure,Animation,Comedy",6.1,289000.0,46800000.0,47089000.0,Adventure,Animation,Comedy
2673,The Son of Joseph,2016,113.0,Drama,6.6,30600.0,0.0,30600.0,Drama,,
766,The Son of No One,2011,90.0,"Action,Crime,Drama",5.1,30700.0,0.0,30700.0,Action,Crime,Drama
1365,The Sorcerer and the White Snake,2011,100.0,"Action,Fantasy,Romance",5.9,18800.0,2100000.0,2118800.0,Action,Fantasy,Romance
148,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,63200000.0,152100000.0,215300000.0,Action,Adventure,Family
2490,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,7900000.0,6900000.0,14800000.0,Adventure,Drama,Romance
1132,The Spectacular Now,2013,95.0,"Comedy,Drama,Romance",7.1,6900000.0,0.0,6900000.0,Comedy,Drama,Romance
1782,The SpongeBob Movie: Sponge Out of Water,2015,92.0,"Adventure,Animation,Comedy",6.0,163000000.0,162200000.0,325200000.0,Adventure,Animation,Comedy
3021,The Spy Gone North,2018,137.0,Drama,7.2,501000.0,0.0,501000.0,Drama,,
394,The Spy Next Door,2010,94.0,"Action,Comedy,Family",5.5,24300000.0,20900000.0,45200000.0,Action,Comedy,Family
2944,The Spy Who Dumped Me,2018,117.0,"Action,Adventure,Comedy",6.0,33600000.0,41800000.0,75400000.0,Action,Adventure,Comedy
1970,The Square,2017,151.0,"Comedy,Drama",7.2,1500000.0,0.0,1500000.0,Comedy,Drama,
1969,The Square,2013,108.0,"Documentary,Drama,History",8.1,1500000.0,0.0,1500000.0,Documentary,Drama,History
19,The Stanford Prison Experiment,2015,122.0,"Biography,Drama,History",6.9,661000.0,0.0,661000.0,Biography,Drama,History
2632,The Star,2017,86.0,"Adventure,Animation,Comedy",6.1,40900000.0,22000000.0,62900000.0,Adventure,Animation,Comedy
2014,The Strange Little Cat,2013,72.0,"Comedy,Drama",6.6,5900.0,0.0,5900.0,Comedy,Drama,
1983,The Stroller Strategy,2012,90.0,Comedy,5.5,3500.0,0.0,3500.0,Comedy,,
2185,The Summer of Sangaile,2015,90.0,"Drama,Romance",6.3,4500.0,0.0,4500.0,Drama,Romance,
116,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,26700.0,6300000.0,6326700.0,Action,Crime,Drama
2989,The Swindlers,2017,117.0,"Action,Crime",6.4,242000.0,0.0,242000.0,Action,Crime,
127,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,27800000.0,22100000.0,49900000.0,Comedy,Drama,Romance
2492,The Taking of Tiger Mountain,2014,141.0,"Action,Adventure,Biography",6.5,229000.0,141400000.0,141629000.0,Action,Adventure,Biography
2008,The Tale of The Princess Kaguya,2013,137.0,"Adventure,Animation,Drama",8.0,703000.0,23500000.0,24203000.0,Adventure,Animation,Drama
1034,The Tall Man,2012,106.0,"Crime,Drama,Horror",5.9,0.0,5200000.0,5200000.0,Crime,Drama,Horror
